Date,Source,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
11/23/2012,AQS,170314201,1,10,ug/m3 SC,9,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/23/2012,AQS,171190010,1,18,ug/m3 SC,17,AIR PRODUCTS,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.6944383054424,-90.1539542590622
11/23/2013,AQS,170310022,4,12,ug/m3 SC,11,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/23/2013,AQS,170311016,4,25,ug/m3 SC,23,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/23/2014,AQS,170310022,4,15,ug/m3 SC,14,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/23/2014,AQS,170311016,4,27,ug/m3 SC,25,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/23/2015,AQS,170310022,4,16,ug/m3 SC,15,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/23/2015,AQS,170311016,4,14,ug/m3 SC,13,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/23/2016,AQS,170310022,4,9,ug/m3 SC,8,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/23/2016,AQS,170311016,4,15,ug/m3 SC,14,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/23/2017,AQS,170310022,4,22,ug/m3 SC,20,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/23/2018,AQS,170310022,4,29,ug/m3 SC,27,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/23/2018,AQS,170311016,4,33,ug/m3 SC,31,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/23/2019,AQS,170310022,4,37,ug/m3 SC,34,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/23/2019,AQS,170314201,1,16,ug/m3 SC,15,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/23/2019,AQS,170314201,9,15,ug/m3 SC,14,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/23/2019,AQS,171191007,1,14,ug/m3 SC,13,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
11/23/2020,AQS,170310022,4,26,ug/m3 SC,24,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/23/2020,AQS,170311016,4,32,ug/m3 SC,30,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/23/2020,AQS,170314201,1,19,ug/m3 SC,18,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/23/2020,AQS,170314201,9,18,ug/m3 SC,17,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/23/2020,AQS,171191007,1,13,ug/m3 SC,12,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
11/24/2011,AQS,170310022,4,17,ug/m3 SC,16,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2011,AQS,170311016,4,18,ug/m3 SC,17,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/24/2012,AQS,170310022,4,16,ug/m3 SC,15,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2013,AQS,170310022,4,15,ug/m3 SC,14,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2013,AQS,170311016,4,22,ug/m3 SC,20,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/24/2013,AQS,170314201,1,5,ug/m3 SC,5,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/24/2013,AQS,170314201,9,10,ug/m3 SC,9,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/24/2014,AQS,170310022,4,11,ug/m3 SC,10,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2014,AQS,170311016,4,18,ug/m3 SC,17,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/24/2015,AQS,170310022,4,23,ug/m3 SC,21,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2015,AQS,170311016,4,48,ug/m3 SC,44,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/24/2016,AQS,170310022,4,5,ug/m3 SC,5,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2016,AQS,170311016,4,6,ug/m3 SC,6,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/24/2017,AQS,170310022,4,25,ug/m3 SC,23,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2018,AQS,170310022,4,19,ug/m3 SC,18,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2018,AQS,170311016,4,18,ug/m3 SC,17,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/24/2019,AQS,170310022,4,22,ug/m3 SC,20,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2020,AQS,170310022,4,29,ug/m3 SC,27,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/24/2020,AQS,170311016,4,31,ug/m3 SC,29,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/25/2011,AQS,170310022,4,11,ug/m3 SC,10,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2011,AQS,170311016,4,14,ug/m3 SC,13,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/25/2012,AQS,170310022,4,27,ug/m3 SC,25,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2013,AQS,170310022,4,43,ug/m3 SC,40,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2013,AQS,170311016,4,60,ug/m3 SC,53,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/25/2014,AQS,170310022,4,24,ug/m3 SC,22,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2014,AQS,170311016,4,33,ug/m3 SC,31,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/25/2014,AQS,170314201,1,14,ug/m3 SC,13,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/25/2014,AQS,170314201,9,13,ug/m3 SC,12,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/25/2014,AQS,171191007,1,20,ug/m3 SC,19,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
11/25/2015,AQS,170310022,4,15,ug/m3 SC,14,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2015,AQS,170311016,4,29,ug/m3 SC,27,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/25/2016,AQS,170310022,4,8,ug/m3 SC,7,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2016,AQS,170311016,4,12,ug/m3 SC,11,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/25/2017,AQS,170310022,4,12,ug/m3 SC,11,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2018,AQS,170310022,4,15,ug/m3 SC,14,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2018,AQS,170311016,4,12,ug/m3 SC,11,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/25/2019,AQS,170310022,4,51,ug/m3 SC,47,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2020,AQS,170310022,4,18,ug/m3 SC,17,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/25/2020,AQS,170311016,4,22,ug/m3 SC,20,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/26/2011,AQS,170310022,4,11,ug/m3 SC,10,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2011,AQS,170311016,4,12,ug/m3 SC,11,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/26/2012,AQS,170310022,4,18,ug/m3 SC,17,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2013,AQS,170310022,4,29,ug/m3 SC,27,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2013,AQS,170311016,4,35,ug/m3 SC,32,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/26/2014,AQS,170310022,4,22,ug/m3 SC,20,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2014,AQS,170311016,4,42,ug/m3 SC,39,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/26/2015,AQS,170310022,4,13,ug/m3 SC,12,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2015,AQS,170311016,4,14,ug/m3 SC,13,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/26/2015,AQS,170314201,1,17,ug/m3 SC,16,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/26/2015,AQS,170314201,9,19,ug/m3 SC,18,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/26/2015,AQS,171191007,1,15,ug/m3 SC,14,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
11/26/2016,AQS,170310022,4,8,ug/m3 SC,7,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2016,AQS,170311016,4,15,ug/m3 SC,14,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/26/2016,AQS,170314201,1,23,ug/m3 SC,21,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/26/2016,AQS,170314201,9,9,ug/m3 SC,8,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/26/2017,AQS,170310022,4,16,ug/m3 SC,15,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2018,AQS,170310022,4,12,ug/m3 SC,11,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2018,AQS,170311016,4,10,ug/m3 SC,9,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/26/2019,AQS,170310022,4,30,ug/m3 SC,28,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2020,AQS,170310022,4,18,ug/m3 SC,17,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/26/2020,AQS,170311016,4,19,ug/m3 SC,18,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/27/2011,AQS,170310022,4,3,ug/m3 SC,3,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2011,AQS,170311016,4,6,ug/m3 SC,6,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/27/2012,AQS,170310022,4,53,ug/m3 SC,49,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2013,AQS,170310022,4,32,ug/m3 SC,30,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2013,AQS,170311016,4,30,ug/m3 SC,28,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/27/2014,AQS,170310022,4,14,ug/m3 SC,13,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2014,AQS,170311016,4,28,ug/m3 SC,26,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/27/2015,AQS,170310022,4,7,ug/m3 SC,6,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2015,AQS,170311016,4,2,ug/m3 SC,2,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/27/2016,AQS,170310022,4,11,ug/m3 SC,10,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2016,AQS,170311016,4,18,ug/m3 SC,17,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/27/2017,AQS,170310022,4,30,ug/m3 SC,28,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2017,AQS,170314201,1,38,ug/m3 SC,35,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/27/2017,AQS,170314201,9,12,ug/m3 SC,11,NORTHBROOK WATER PLANT,1,100.0,81102,PM10 Total 0-10um STP,63,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,42.139996190948,-87.7992269168431
11/27/2017,AQS,171191007,1,39,ug/m3 SC,36,FIRESTATION #1,1,100.0,81102,PM10 Total 0-10um STP,63,41180,"St. Louis, MO-IL",17,Illinois,119,Madison,38.7045342604079,-90.1396748417377
11/27/2018,AQS,170310022,4,24,ug/m3 SC,22,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2018,AQS,170311016,4,19,ug/m3 SC,18,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/27/2019,AQS,170310022,4,18,ug/m3 SC,17,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2020,AQS,170310022,4,25,ug/m3 SC,23,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/27/2020,AQS,170311016,4,24,ug/m3 SC,22,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/28/2011,AQS,170310022,4,4,ug/m3 SC,4,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/28/2011,AQS,170311016,4,10,ug/m3 SC,9,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,76,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/28/2012,AQS,170310022,4,73,ug/m3 SC,60,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/28/2013,AQS,170310022,4,22,ug/m3 SC,20,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/28/2013,AQS,170311016,4,38,ug/m3 SC,35,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/28/2014,AQS,170310022,4,24,ug/m3 SC,22,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/28/2014,AQS,170311016,4,32,ug/m3 SC,30,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/28/2015,AQS,170310022,4,9,ug/m3 SC,8,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/28/2015,AQS,170311016,4,1,ug/m3 SC,1,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
11/28/2016,AQS,170310022,4,8,ug/m3 SC,7,WASHINGTON HS,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.6871654376343,-87.5393154841479
11/28/2016,AQS,170311016,4,8,ug/m3 SC,7,VILLAGE HALL,1,100.0,81102,PM10 Total 0-10um STP,122,16980,"Chicago-Naperville-Elgin, IL-IN-WI",17,Illinois,31,Cook,41.80118,-87.832349
