Layer,Name,GEOID,Population,Longitude,Latitude,PMC_2011,PMC_2012,PMC_2013,PMC_2014,PMC_2015,PMC_2016,PMC_2017,PMC_2018,PMC_2019,PMC_2020
Census tract,Tract 101,17031010100,4905,-87.6698301,42.0212553,11.829816,11.44936503,10.98243425,12.47928466,9.380204372,8.925616438,9.705475342,9.705475342,9.28303589,8.608972404
Census tract,Tract 102.01,17031010201,6939,-87.6801484,42.0160077,11.870098,11.50720847,11.01797671,12.52408301,9.424335246,8.983681918,9.765346575,9.765346575,9.349178356,8.654188251
Census tract,Tract 102.02,17031010202,2742,-87.6733256,42.0160476,11.8642,11.4942582,11.01894521,12.51322548,9.401261475,8.961653699,9.739892603,9.739892603,9.325459726,8.641408743
Census tract,Tract 103,17031010300,6305,-87.6665393,42.0159431,11.870885827508316,11.482902891865756,11.000377729015678,12.50242939193982,9.389404796730833,8.940143350096182,9.723166984083699,9.723149041,9.307220274,8.626913115
Census tract,Tract 104,17031010400,5079,-87.6588157,42.0064109,11.947855,11.52160109,11.06329671,12.55694329,9.426714754,8.96957863,9.745669863,9.745669863,9.338973425,8.653578689
Census tract,Tract 105.01,17031010501,4206,-87.6639583,42.0094119,11.914476,11.5161929,11.04699096,12.51817151,9.41255929,8.965191507,9.749343014,9.749343014,9.333871233,8.652951366
Census tract,Tract 105.02,17031010502,3278,-87.6633273,42.0045173,11.951776,11.53595683,11.07463863,12.54938658,9.433186339,8.982197534,9.765561096,9.765561096,9.360226301,8.675446448
Census tract,Tract 105.03,17031010503,2565,-87.6631262,42.0003207,11.995057,11.56363443,11.09446329,12.57995233,9.444618033,9.002838356,9.79476274,9.79476274,9.388193150684932,8.691851639
Census tract,Tract 106,17031010600,6225,-87.667683,42.0062774,11.937037,11.54211585,11.07113781,12.54666164,9.441720219,8.992060274,9.77421863,9.77421863,9.367749589,8.67944071
Census tract,Tract 107.01,17031010701,3673,-87.6786204,42.0091482,11.924988,11.54981858,11.06484411,12.54681041,9.450548087,9.006953151,9.796614795,9.796614795,9.388590137,8.687143169
Census tract,Tract 107.02,17031010702,4776,-87.6727257,42.0090199,11.916273,11.53112787,11.05682466,12.54052521,9.432505191,8.998200274,9.776560548,9.776560548,9.372287123,8.676306831
Census tract,Tract 201,17031020100,4202,-87.6871169,42.015721,11.863685,11.53110601,11.03129534,12.52809726,9.441910383,9.011196986,9.805815342,9.805815342,9.366861096,8.672136885
Census tract,Tract 202,17031020200,7128,-87.6995191,42.0156903,11.865919,11.55622705,11.04075205,12.55351808,9.480201913,9.042739178,9.839473699,9.839473699,9.403321644,8.697636885
Census tract,Tract 203.01,17031020301,5261,-87.7051865,42.0068651,11.922167,11.63025109,11.10112055,12.60560603,9.535357104,9.094127945,9.905058904,9.905058904,9.482182192,8.757525956
Census tract,Tract 203.02,17031020302,5010,-87.6949634,42.0085406,11.929285,11.59630656,11.0827611,12.58714438,9.495569126,9.060660822,9.864289863,9.864289863,9.440566849,8.725568306
Census tract,Tract 204,17031020400,4435,-87.6859118,42.008488,11.911145,11.57648361,11.07192767,12.57230438,9.473055191,9.035560274,9.82682137,9.82682137,9.415248219,8.707949727
Census tract,Tract 205,17031020500,6599,-87.6841982,42.0013129,11.976399,11.61733333,11.11157452,12.60349836,9.498843716,9.058600548,9.869289041,9.869289041,9.451180274,8.741630601
Census tract,Tract 206.01,17031020601,6699,-87.7018025,42.0008746,11.958059,11.65687268,11.13112411,12.63980548,9.553151093,9.118558356,9.927838356,9.927838356,9.49897589,8.777037705
Census tract,Tract 206.02,17031020602,4662,-87.6936373,42.0013156,11.980799,11.63890328,11.1340063,12.61751507,9.526380874,9.086401918,9.894579726,9.894579726,9.476995342,8.757116393
Census tract,Tract 207.01,17031020701,1879,-87.7036897,41.9868915,12.077817,11.74740027,11.21870603,12.72775315,9.619551093,9.182902192,10.01666986,10.01666986,9.594433973,8.849285519
Census tract,Tract 207.02,17031020702,7717,-87.7048939,41.9941256,12.000227,11.70430656,11.17192329,12.67965562,9.58002459,9.152513699,9.963552329,9.963552329,9.549913151,8.826627596
Census tract,Tract 208.01,17031020801,5648,-87.6944149,41.9868081,12.080287,11.72902432,11.20043068,12.69321425,9.586533607,9.152427945,9.975478082,9.975478082,9.561281918,8.828163661
Census tract,Tract 208.02,17031020802,7546,-87.6946306,41.9940592,12.028196,11.6839735,11.18108959,12.66635123,9.57244071,9.12362274,9.932645479,9.932645479,9.527082192,8.800183607
Census tract,Tract 209.01,17031020901,5848,-87.6854736,41.9943922,12.037763,11.65971694,11.16756959,12.65916822,9.537575956,9.098745205,9.910753973,9.910753973,9.492465753,8.778372131
Census tract,Tract 209.02,17031020902,4488,-87.6786841,41.9942585,12.043675,11.63619071,11.1439737,12.64662932,9.517430328,9.074646027,9.878755342,9.878755342,9.466948493,8.757672404
Census tract,Tract 301.01,17031030101,3687,-87.654879,41.9910538,12.101366,11.60031284,11.14574219,12.62449205,9.460494262,9.028135342,9.81717589,9.81717589,9.414515342,8.723807104
Census tract,Tract 301.02,17031030102,3121,-87.6550225,41.9930264,12.078613,11.59600792,11.12533973,12.60376438,9.45264071,9.004103288,9.801970411,9.801970411,9.397766849315072,8.712313934
Census tract,Tract 301.03,17031030103,2104,-87.6551527,41.9955241,12.064876,11.57472842,11.11507616,12.59380658,9.45169153,9.008249863,9.794136712,9.794136712,9.39499726,8.694699454
Census tract,Tract 301.04,17031030104,3521,-87.6559864,41.9972773,12.054549,11.57180628,11.10623205,12.58436247,9.444784973,8.99810137,9.781323288,9.781323288,9.382049315068492,8.692881694
Census tract,Tract 302,17031030200,5627,-87.66523,41.9944414,12.078512,11.59770574,11.1312937,12.60635562,9.483036885,9.034473699,9.823315342,9.823315342,9.420926575,8.730430328
Census tract,Tract 303,17031030300,3148,-87.6725348,41.9943875,12.042881,11.62549372,11.1471537,12.63249178,9.490479781,9.045102466,9.85264274,9.85264274,9.451185753,8.746627322
Census tract,Tract 304,17031030400,2597,-87.6720788,41.9869515,12.127655,11.66288415,11.1810474,12.67290712,9.527483607,9.085478904,9.889653699,9.889653699,9.491292055,8.784442896
Census tract,Tract 305,17031030500,6183,-87.6649359,41.987226,12.126022,11.63676885,11.16846521,12.65293699,9.506770765,9.059627397,9.858018904,9.858018904,9.463274794520553,8.76614918
Census tract,Tract 306.01,17031030601,3293,-87.6546087,41.9889716,12.115055,11.61550437,11.15251644,12.61877479,9.467872130999998,9.031592877,9.830090411,9.830090411,9.430541369863008,8.731715847
Census tract,Tract 306.03,17031030603,2045,-87.6583979,41.9854762,12.138049,11.62568716,11.17763808,12.64012438,9.488571858,9.038889315,9.849885205,9.849885205,9.441499726,8.757469399
Census tract,Tract 306.04,17031030604,3737,-87.6524546,41.9858707,12.13189964251837,11.622845331345284,11.169538260464556,12.640293074042397,9.479770412826252,9.024869816623951,9.833196162069799,9.833199178,9.434905753,8.741660109
Census tract,Tract 307.01,17031030701,1671,-87.6579659,41.9827453,12.154279,11.64576066,11.18051315,12.66708904,9.503642896,9.056498082,9.852247671,9.852247671,9.456399726,8.762336885
Census tract,Tract 307.02,17031030702,2318,-87.6545286,41.9808148,12.173928399570105,11.647342036321637,11.198079732747438,12.66116109781594,9.505618965405187,9.056176743,9.852858173,9.851903562,9.466309863,8.764027596
Census tract,Tract 307.03,17031030703,3075,-87.6578708,41.9788749,12.183736,11.66435738,11.20608411,12.68061507,9.522119672,9.075749589,9.877800548,9.877800548,9.484577808,8.781444536
Census tract,Tract 307.06,17031030706,2933,-87.6509155,41.9804151,12.176878,11.64730519,11.20478904,12.66887425,9.501146995,9.052553151,9.854059726,9.854059726,9.453626849,8.764051366
Census tract,Tract 308,17031030800,4284,-87.664188,41.9799123,12.169148,11.67930902,11.19854986,12.69228027,9.527126503,9.082074521,9.891917808,9.891917808,9.50385589,8.791342077
Census tract,Tract 309,17031030900,2952,-87.6714454,41.9797951,12.173448,11.69670464,11.2187611,12.69274384,9.551080601,9.10986,9.935779452,9.935779452,9.525322192,8.811812295
Census tract,Tract 310,17031031000,3868,-87.6711094,41.972437,12.221995,11.72910219,11.25445534,12.72694356,9.572754372,9.145538082,9.959646849,9.959646849,9.557141369863007,8.848331967
Census tract,Tract 311,17031031100,4691,-87.6638662,41.9726684,12.220965,11.70930656,11.24702082,12.73216274,9.556274863,9.099260822,9.921966301,9.921966301,9.541507671,8.823224317
Census tract,Tract 312,17031031200,5541,-87.657341,41.9727092,12.228225,11.69262213,11.24015479,12.71289671,9.537265027,9.097788493,9.901991507,9.901991507,9.51424,8.810872404
Census tract,Tract 313,17031031300,6719,-87.6465298,41.9737646,12.226679,11.67922951,11.23594055,12.69468466,9.521927596,9.075363288,9.876071781,9.876071781,9.486712055,8.792278962
Census tract,Tract 314,17031031400,5221,-87.6424095,41.9584475,12.295969,11.71325765,11.27557616,12.73764712,9.536118579,9.09035863,9.903931507,9.903931507,9.525262466,8.817375956
Census tract,Tract 315.01,17031031501,4155,-87.6524343,41.9672886,12.257629,11.69987322,11.2641063,12.72161178,9.548349454,9.109204658,9.916555616,9.916555616,9.524976986,8.822185246
Census tract,Tract 315.02,17031031502,4712,-87.6523656,41.9636326,12.283454,11.72486612,11.28277452,12.74761123,9.560724044,9.109141644,9.931135068,9.931135068,9.538679178082187,8.837123224
Census tract,Tract 317,17031031700,6294,-87.6631954,41.9654466,12.263037,11.74298989,11.28144384,12.77538411,9.578547814,9.152028493,9.960269315,9.960269315,9.573377808,8.855294262
Census tract,Tract 318,17031031800,1910,-87.6706209,41.9670114,12.253644,11.75479344,11.28199233,12.75453507,9.591881421,9.152238356,9.981005479,9.981005479,9.588547945,8.866201913
Census tract,Tract 319,17031031900,2522,-87.6701841,41.963374,12.277976,11.77241721,11.29610849,12.7525611,9.614740984,9.16981726,9.999654795,9.999654795,9.606023562,8.88459235
Census tract,Tract 321,17031032100,7543,-87.6530179,41.9581538,12.318873,11.75414891,11.30162356,12.76754877,9.586063934,9.139618904,9.955690137,9.955690137,9.574389863,8.865901366
Census tract,Tract 401,17031040100,3905,-87.6828856,41.9856223,12.145495,11.70917541,11.21758466,12.69616548,9.559222951,9.125812055,9.943779452,9.943779452,9.539846575342468,8.817609836
Census tract,Tract 402.01,17031040201,6408,-87.6940005,41.9725804,12.193012,11.79139863,11.27701644,12.77360274,9.622271038,9.201259452,10.03868521,10.03868521,9.633150959,8.898679508
Census tract,Tract 402.02,17031040202,7318,-87.694096,41.9798549,12.152339,11.75838115,11.23706,12.74735671,9.607953279,9.17402137,10.01292027,10.01292027,9.586203836,8.86077541
Census tract,Tract 403,17031040300,2928,-87.7019832,41.9769437,12.168097,11.79340628,11.26989178,12.76513562,9.643568579,9.208336438,10.05726,10.05726,9.640264384,8.898382514
Census tract,Tract 404.01,17031040401,3129,-87.6860816,41.9720667,12.197017,11.77432076,11.26545918,12.75706548,9.620817213,9.183704932,10.01985973,10.01985973,9.610615616,8.880748907
Census tract,Tract 404.02,17031040402,4746,-87.6788181,41.972545,12.220196,11.75374945,11.25953973,12.74552603,9.600800546,9.159274247,9.986484658,9.986484658,9.581888219,8.867602732
Census tract,Tract 406,17031040600,2530,-87.684018,41.9668338,12.251771,11.78947541,11.30125616,12.77401425,9.626946175,9.18552274,10.02384356,10.02384356,9.62395863,8.89670082
Census tract,Tract 407,17031040700,3426,-87.6940682,41.9674314,12.211137,11.80955,11.30656466,12.80144493,9.653037978,9.227295616,10.07178603,10.07178603,9.664007123,8.920153279
Census tract,Tract 408,17031040800,1636,-87.6918213,41.963974,12.229432,11.82699208,11.31983233,12.80506438,9.675716667,9.229354247,10.07323233,10.07323233,9.680786575,8.927376776
Census tract,Tract 409,17031040900,2063,-87.6838544,41.9631847,12.255981,11.79963989,11.30969562,12.80763452,9.642502732,9.208150137,10.04937123,10.04937123,9.653082466,8.909727322
Census tract,Tract 501,17031050100,2568,-87.676373,41.9578451,12.293121,11.80733989,11.33261753,12.8195463,9.639960109,9.200950959,10.04200274,10.04200274,9.644990959,8.926059563
Census tract,Tract 502,17031050200,5309,-87.6837168,41.9577405,12.290587,11.82236612,11.33328137,12.81896877,9.659651913,9.223006849,10.07401589,10.07401589,9.672580274,8.936821858
Census tract,Tract 503,17031050300,2671,-87.6904442,41.9578851,12.320608,11.8404153,11.34837041,12.83923178,9.678043169,9.246449589,10.09383836,10.09383836,9.692815616,8.954402459
Census tract,Tract 505,17031050500,5117,-87.6835073,41.9504474,12.386708,11.8506265,11.35695726,12.85349233,9.682999727,9.242071233,10.09791973,10.09791973,9.705966027,8.965322951
Census tract,Tract 506,17031050600,2443,-87.6761824,41.9505477,12.387739,11.83425656,11.36750932,12.82759726,9.675389071,9.235169315,10.0784463,10.0784463,9.685010137,8.950488525
Census tract,Tract 507,17031050700,1513,-87.6760595,41.945071,12.48372,11.85383579,11.37990822,12.8707663,9.675734426,9.239859726,10.09256356,10.09256356,9.701515068493148,8.96838388
Census tract,Tract 508,17031050800,1406,-87.6809279,41.9450095,12.480348,11.87270765,11.38550164,12.8797663,9.691982787,9.261755068,10.1067063,10.1067063,9.721832877,8.973202186
Census tract,Tract 509,17031050900,1426,-87.685778,41.9449466,12.469812,11.8788041,11.37966384,12.88050137,9.704695902,9.275538356,10.13324603,10.13324603,9.733921095890413,8.987227322
Census tract,Tract 510,17031051000,1538,-87.6857317,41.9413024,12.490037,11.89365656,11.40612247,12.8980811,9.711254645,9.281168219,10.15127836,10.15127836,9.758296986301373,9.006136885
Census tract,Tract 511,17031051100,1599,-87.6808266,41.9413652,12.500532,11.88105273,11.40612219,12.89473699,9.699937158,9.277135068,10.1310663,10.1310663,9.741513699,8.989828962
Census tract,Tract 512,17031051200,1581,-87.6759536,41.9414224,12.506167,11.86281721,11.39605534,12.87633425,9.691131421,9.253573151,10.11013178,10.11013178,9.729527123287673,8.986029235
Census tract,Tract 513,17031051300,2907,-87.6758395,41.9359971,12.532433177627276,11.892151643864938,11.422554028382873,12.913559873776942,9.700534357696254,9.277528207905867,10.137717264722303,10.13772548,9.752115616,9.010039617
Census tract,Tract 514,17031051400,2492,-87.6809594,41.935442,12.526872,11.8998694,11.42440658,12.89783096,9.721784153,9.289321918,10.15588055,10.15588055,9.763788767123287,9.017906011
Census tract,Tract 601,17031060100,2830,-87.6666112,41.9575311,12.320484,11.78585464,11.32113397,12.78943151,9.611504918,9.175099178,10.01146192,10.01146192,9.613393424657533,8.897418033
Census tract,Tract 602,17031060200,2313,-87.6715175,41.9579036,12.309725,11.79084044,11.32341534,12.79914247,9.621703552,9.191156712,10.02097233,10.02097233,9.635249589,8.908392623
Census tract,Tract 603,17031060300,3076,-87.6713327,41.9506049,12.401359,11.82766612,11.35874247,12.83542548,9.650428689,9.213634247,10.0572074,10.0572074,9.663892329,8.938123224
Census tract,Tract 604,17031060400,3709,-87.6665364,41.9506731,12.399794,11.8102194,11.35545342,12.83560986,9.627645902,9.200990959,10.04099151,10.04099151,9.653163013698633,8.922940437
Census tract,Tract 605,17031060500,1374,-87.6605008,41.95272,12.353041,11.78902404,11.33671726,12.81374493,9.624879781,9.16854,10.01315589,10.01315589,9.623745753,8.903065847
Census tract,Tract 608,17031060800,5295,-87.6426489,41.953959,12.354262,11.75170082,11.30953726,12.78723699,9.582258743,9.131130137,9.951672603,9.951672603,9.574921369863008,8.859336066
Census tract,Tract 609,17031060900,7104,-87.6417784,41.9515166,12.415549,11.77038607,11.33557836,12.7910737,9.585303005,9.140148219,9.960900274,9.960900274,9.590658356,8.871178962
Census tract,Tract 610,17031061000,2279,-87.6519703,41.9492206,12.438254,11.78617705,11.3546589,12.8170863,9.604786885,9.16354411,9.990108493,9.990108493,9.615704384,8.898313661
Census tract,Tract 611,17031061100,1367,-87.6568035,41.9491398,12.506257,11.80177705,11.36088904,12.81510959,9.622975137,9.176664658,10.01193479,10.01193479,9.624491232876712,8.915906831
Census tract,Tract 612,17031061200,1932,-87.6616427,41.9490599,12.42114,11.8102418,11.35541918,12.81884329,9.627699727,9.188729589,10.03001233,10.03001233,9.640473150684928,8.923820219
Census tract,Tract 615,17031061500,1797,-87.6615447,41.9452818,12.499604,11.82403934,11.37450849,12.84671151,9.638156831,9.211972877,10.04674466,10.04674466,9.659547123,8.939458743
Census tract,Tract 618,17031061800,1051,-87.6471147,41.9464901,12.496709,11.79064973,11.3565011,12.81834767,9.609914481,9.16401589,9.996276164,9.996276164,9.605105205,8.894324044
Census tract,Tract 619.01,17031061901,3625,-87.6434679,41.9432305,12.518344,11.79295546,11.37018356,12.83174082,9.612199454,9.157822192,9.987208219,9.987208219,9.620222465753432,8.905875683
Census tract,Tract 619.02,17031061902,4665,-87.6390645,41.9466985,12.515228043674645,11.780392203285846,11.35743562927912,12.817876678940427,9.582927036541104,9.146945814329792,9.975902129514747,9.975869315,9.594603288,8.884901913
Census tract,Tract 620,17031062000,2843,-87.6470786,41.9425769,12.521279,11.80505164,11.36542384,12.83133534,9.617850546,9.176319452,10.00814137,10.00814137,9.632646575,8.921380328
Census tract,Tract 621,17031062100,3817,-87.6517704,41.9426914,12.51479,11.81642924,11.37538055,12.84944575,9.630385792,9.193749589,10.02463863,10.02463863,9.644520822,8.922010656
Census tract,Tract 622,17031062200,3244,-87.656644,41.9425847,12.490027,11.82597951,11.37681342,12.84735452,9.64598388,9.203523562,10.03943068,10.03943068,9.660480547945212,8.937470492
Census tract,Tract 623,17031062300,1667,-87.6614432,41.9416278,12.489055,11.83794071,11.39011507,12.86260411,9.652619672,9.219465205,10.06421151,10.06421151,9.678408767,8.950578962
Census tract,Tract 624,17031062400,1673,-87.6662882,41.9415556,12.516251,11.85023934,11.3853137,12.85797342,9.664544536,9.233509863,10.08888082,10.08888082,9.697109589,8.9627
Census tract,Tract 625,17031062500,1675,-87.6711073,41.941488,12.506937,11.86528798,11.39569699,12.86991479,9.68054071,9.248200274,10.09818685,10.09818685,9.714138082,8.97318306
Census tract,Tract 626,17031062600,2477,-87.6709843,41.9359751,12.507615,11.87818798,11.4121926,12.90212438,9.707212842,9.266647671,10.11452548,10.11452548,9.737563562,8.99700847
Census tract,Tract 627,17031062700,2955,-87.6661103,41.9360862,12.51566,11.87408033,11.42057014,12.89392247,9.695190984,9.247712055,10.10473123,10.10473123,9.720889863,8.982294809
Census tract,Tract 628,17031062800,3851,-87.6612648,41.9361586,12.522403,11.86262924,11.41165342,12.87726027,9.661912568,9.236356438,10.08039068,10.08039068,9.703587945,8.973192896
Census tract,Tract 629,17031062900,4125,-87.6564113,41.936237,12.519678,11.85465902,11.40059014,12.88133589,9.661992896,9.229280274,10.06997726,10.06997726,9.692378082,8.960161475
Census tract,Tract 630,17031063000,3417,-87.6515617,41.9363102,12.531082,11.83697705,11.39348356,12.86968658,9.64812623,9.208992603,10.04605808,10.04605808,9.677535616,8.957123224
Census tract,Tract 631,17031063100,2376,-87.6467799,41.9382319,12.541197,11.8209082,11.39663014,12.83975562,9.631029508,9.184218904,10.03791973,10.03791973,9.645986301,8.931353279
Census tract,Tract 632,17031063200,6900,-87.6346726,41.9389231,12.545289,11.79953251,11.37642603,12.83981123,9.607018033,9.168343562,9.992891233,9.992891233,9.621345753,8.898784973
Census tract,Tract 633.01,17031063301,2833,-87.6430239,41.9345407,12.567659,11.8287877,11.40531178,12.86399644,9.633799727,9.199733151,10.02746986,10.02746986,9.652450411,8.939515027
Census tract,Tract 633.02,17031063302,4577,-87.639854,41.9347647,12.572899,11.8151459,11.4075811,12.87283781,9.618576776,9.18736137,10.0210526,10.0210526,9.649034521,8.938044809
Census tract,Tract 633.03,17031063303,1274,-87.6346613,41.9347312,12.572866,11.80971311,11.39301151,12.85854685,9.613349454,9.169725479,10.00144438,10.00144438,9.632443287671228,8.926401639
Census tract,Tract 634,17031063400,2417,-87.64673,41.9346596,12.537877,11.83367924,11.40690959,12.87412,9.644572678,9.192915342,10.0520937,10.0520937,9.663335342,8.947098087
Census tract,Tract 701.01,17031070101,4171,-87.6323247,41.9295225,12.605017,11.83216448,11.40993699,12.8893463,9.639789617,9.19536137,10.02926055,10.02926055,9.663769041,8.930204372
Census tract,Tract 701.02,17031070102,3063,-87.642202,41.9305828,12.570183,11.83947541,11.41631644,12.89755562,9.651042623,9.207044932,10.04853342,10.04853342,9.675527397,8.958182514
Census tract,Tract 701.03,17031070103,1845,-87.6426051,41.926811,12.587415,11.85070765,11.43319699,12.91129562,9.663934426,9.216049315,10.06184849,10.06184849,9.695719726,8.978218579
Census tract,Tract 702,17031070200,4200,-87.646293,41.9290777,12.575864,11.85743005,11.42191753,12.89939288,9.657084973,9.227870137,10.06811808,10.06811808,9.690698630136993,8.971977322
Census tract,Tract 703,17031070300,4349,-87.6513103,41.9290462,12.567463,11.8650888,11.43194932,12.89690849,9.678906557,9.230193699,10.08718411,10.08718411,9.708254794520553,8.980243169
Census tract,Tract 704,17031070400,3250,-87.6561563,41.9289672,12.55869,11.8822429,11.43371699,12.91865753,9.681675956,9.247212329,10.08973644,10.08973644,9.726947671,8.998187705
Census tract,Tract 705,17031070500,3322,-87.6608922,41.9289455,12.555065,11.89132842,11.43586548,12.91749945,9.699895082,9.252100822,10.11850877,10.11850877,9.742896438,9.003665301
Census tract,Tract 706,17031070600,3449,-87.6656766,41.9287627,12.549886,11.89905383,11.44825479,12.93315123,9.701104098,9.275264932,10.13754767,10.13754767,9.762342192,9.017117213
Census tract,Tract 707,17031070700,3699,-87.6741038,41.9306521,12.535782,11.91268907,11.45041151,12.93448438,9.724725137,9.293501918,10.1556074,10.1556074,9.780369589,9.035050273
Census tract,Tract 710,17031071000,4357,-87.6559114,41.9217011,12.5996,11.90743306,11.46615342,12.93958356,9.71120929,9.281181096,10.13879205,10.13879205,9.757772055,9.020637432
Census tract,Tract 711,17031071100,3091,-87.6510614,41.9217778,12.610488,11.8988541,11.45974959,12.9380926,9.703207377,9.253521096,10.12445425,10.12445425,9.744910411,9.01681776
Census tract,Tract 712,17031071200,2973,-87.6462106,41.9218547,12.616316,11.88899536,11.46541068,12.94269041,9.681315574,9.242790137,10.10420904,10.10420904,9.731923562,9.008510655737712
Census tract,Tract 713,17031071300,3893,-87.6414578,41.9217794,12.621138,11.88509426,11.45789425,12.91809342,9.677746175,9.224326575,10.07967918,10.07967918,9.713050685,8.997821585
Census tract,Tract 714,17031071400,4962,-87.6295259,41.9227255,12.626495,11.85686257,11.44063342,12.91305479,9.645460656,9.218818904,10.04929836,10.04929836,9.689864384,8.963944809
Census tract,Tract 715,17031071500,6282,-87.6250923,41.9142415,12.705627,11.88213689,11.48486384,12.95016356,9.669030601,9.234966575,10.08068521,10.08068521,9.722126301,8.991024044
Census tract,Tract 716,17031071600,1793,-87.6411823,41.9164722,12.652558,11.89927623,11.47546712,12.94901479,9.690290164,9.254070685,10.10551288,10.10551288,9.74017863,9.020672404
Census tract,Tract 717,17031071700,1660,-87.6410717,41.9128666,12.672064,11.90679399,11.49786575,12.96339863,9.707792623,9.266597808,10.12106411,10.12106411,9.754653973,9.034788798
Census tract,Tract 718,17031071800,2652,-87.645966,41.9145855,12.658226,11.91429399,11.48992027,12.96168438,9.704416393,9.268764932,10.13601973,10.13601973,9.750699726,9.038218579
Census tract,Tract 801,17031080100,6388,-87.62679,41.9075487,12.754679,11.90216148,11.51290438,12.96401616,9.696261202,9.246587397,10.10171671,10.10171671,9.739849863,9.025229235
Census tract,Tract 802.01,17031080201,3375,-87.6310051,41.9094976,12.740371,11.90524699,11.49778767,12.97623507,9.701792896,9.244232877,10.10783973,10.10783973,9.745806301,9.026634973
Census tract,Tract 802.02,17031080202,4225,-87.630901,41.9058589,12.761203,11.92359508,11.52372082,12.99738247,9.698164754,9.269131781,10.11967671,10.11967671,9.759054521,9.034814207650268
Census tract,Tract 803,17031080300,5499,-87.6357987,41.9074899,12.744835,11.92218825,11.51423644,12.98570849,9.721329235,9.273488219,10.13035562,10.13035562,9.766040547945208,9.045495628
Census tract,Tract 804,17031080400,4569,-87.6409015,41.9074123,12.739121,11.93356339,11.51822301,12.99248521,9.725114208,9.280238082,10.14540767,10.14540767,9.787695068,9.056471311475407
Census tract,Tract 810,17031081000,8746,-87.6321089,41.9002655,12.796695,11.94428087,11.54942356,13.00702192,9.731375683,9.28312137,10.15137726,10.15137726,9.791148493,9.068552732
Census tract,Tract 811,17031081100,4187,-87.6291049,41.9002211,12.806128,11.93639153,11.54045096,13.01834603,9.716270492,9.278317808,10.14779178,10.14779178,9.787920822,9.063220765
Census tract,Tract 812.01,17031081201,5080,-87.626212,41.8991538,12.745743,11.93436011,11.54916712,13.02336658,9.707721311,9.280001644,10.14083808,10.14083808,9.780626027,9.053596448087427
Census tract,Tract 812.02,17031081202,3357,-87.6242374,41.9043769,12.726401,11.91066585,11.53168712,12.99941041,9.69419235,9.257166849,10.10889014,10.10889014,9.763364658,9.025450546
Census tract,Tract 813,17031081300,5540,-87.6207531,41.8983354,12.755618,11.93194918,11.54824329,13.00163178,9.713542077,9.2673,10.11615781,10.11615781,9.773294247,9.055989617
Census tract,Tract 814.01,17031081401,2508,-87.6197175,41.8950347,12.780059,11.94440984,11.55970986,13.02969589,9.715431967,9.270021096,10.13711479,10.13711479,9.790332055,9.063761202185788
Census tract,Tract 814.02,17031081402,7052,-87.612931,41.8910215,12.709255,11.92313306,11.56581534,13.00733397,9.698341803,9.249415342,10.11052274,10.11052274,9.763012603,9.050316393
Census tract,Tract 814.03,17031081403,9843,-87.620956,41.8929908,12.801042,11.96257186,11.58407918,13.04777753,9.734704098,9.291163014,10.15469534,10.15469534,9.807368767,9.055529235
Census tract,Tract 815,17031081500,5917,-87.6260787,41.8929064,12.769904,11.95695492,11.57038219,13.04348712,9.740782787,9.299452329,10.16315507,10.16315507,9.813483014,9.091901912568312
Census tract,Tract 816,17031081600,4168,-87.6288708,41.8920572,12.771301,11.97135082,11.58089863,13.05263479,9.73953388,9.304389589,10.18032849,10.18032849,9.826314521,9.09789235
Census tract,Tract 817,17031081700,5537,-87.6318316,41.8922185,12.83346,11.9719541,11.58600959,13.0515263,9.75588224,9.312018082,10.18864466,10.18864466,9.836509589,9.099279235
Census tract,Tract 818,17031081800,11373,-87.6391895,41.8933243,12.81106,11.98225656,11.58085973,13.05873616,9.763921858,9.32227589,10.19462767,10.19462767,9.84512137,9.111645355
Census tract,Tract 819,17031081900,1325,-87.641487,41.89799,12.788864,11.96981011,11.56470712,13.03585123,9.756909563,9.31265726,10.19479808,10.19479808,9.82497726,9.09348388
Census tract,Tract 901,17031090100,3585,-87.8135872,42.0152552,11.891402,11.72083607,11.06898192,12.63608137,9.703913661,9.321044658,10.21254137,10.21254137,9.690696712328768,8.87390724
Census tract,Tract 902,17031090200,6626,-87.8130961,42.005594,11.951717,11.77738852,11.1099674,12.68312767,9.742863661,9.363784658,10.25900904,10.25900904,9.746409315,8.925696175
Census tract,Tract 903,17031090300,1314,-87.8163644,41.9991127,12.010506519250866,11.802927633835393,11.143346455876507,12.70548244805298,9.767308637676575,9.388592204087935,10.306506132367131,10.30650164,9.78607726,8.954301093
Census tract,Tract 1001,17031100100,5538,-87.7830136,41.989584,12.086848,11.82881066,11.19808822,12.74903233,9.738221585,9.351955342,10.24268849,10.24268849,9.759405753,8.95893306
Census tract,Tract 1002,17031100200,7024,-87.7942589,41.9957734,12.045620371502856,11.800643729173109,11.167073018562157,12.712770514709343,9.737815163327117,9.354933055592157,10.25141475571464,10.25201123,9.751897260273973,8.94490929
Census tract,Tract 1003,17031100300,6252,-87.8042597,41.988733,12.06931590836752,11.836010161776244,11.206613762769301,12.744951416179024,9.785028572,9.398978110523725,10.309164803187237,10.31028137,9.809055068,8.987450273
Census tract,Tract 1004,17031100400,3207,-87.8180411,41.9889687,12.053375,11.85376858,11.19097781,12.73872603,9.801556831,9.432549589,10.35763068,10.35763068,9.837928493,9.000029508
